year,quarter,state,commodity,unit,value,percent
2017,Q2,MINNESOTA,RED MEAT,LB,652100000.0,6.343770384866275
2017,Q2,MINNESOTA,TURKEYS,LB,222905000.0,-8.329906234578054
2017,Q2,MINNESOTA,WHEAT,BU,76702500.0,-2.817811508175328
2017,Q2,MINNESOTA,WHEAT,PCT BY TYPE,50.0,0.0
2017,Q2,MISSISSIPPI,CHICKENS,LB,911286000.0,3.979890598649485
2017,Q2,MISSISSIPPI,EGGS,DOZEN,57383200.0,0.058936972313572596
2017,Q2,MISSISSIPPI,EGGS,EGGS,688600000.0,0.058122638767800064
2017,Q2,MISSISSIPPI,RED MEAT,LB,1500000.0,0.0
2017,Q2,MISSISSIPPI,RICE,CWT,12684499.999999998,-39.24538694574498
2017,Q2,MISSISSIPPI,WHEAT,BU,3312499.9999999995,-36.38982237157945
2017,Q2,MISSISSIPPI,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q2,MISSOURI,CHICKENS,LB,391846000.0,-0.8203256497935898
2017,Q2,MISSOURI,EGGS,DOZEN,66608300.0,3.616963685690818
2017,Q2,MISSOURI,EGGS,EGGS,799300000.0,3.616800622245268
2017,Q2,MISSOURI,POTATOES,CWT,1842249.9999999998,0.3950953678473861
2017,Q2,MISSOURI,RED MEAT,LB,498200000.0,1.9230769230769231
2017,Q2,MISSOURI,RICE,CWT,17924000.0,-22.982060371683318
2017,Q2,MISSOURI,TURKEYS,LB,82093000.0,11.899731472268037
2017,Q2,MISSOURI,WHEAT,BU,50572500.0,-12.230996181881292
2017,Q2,MISSOURI,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q2,MONTANA,CANOLA,LB,58655000.0,22.389149713093374
2017,Q2,MONTANA,POTATOES,CWT,2822000.0000000005,0.9840758633029332
2017,Q2,MONTANA,RED MEAT,LB,6600000.0,60.97560975609756
2017,Q2,MONTANA,WHEAT,BU,173145000.0,-41.644057228560364
2017,Q2,MONTANA,WHEAT,PCT BY TYPE,50.0,0.0
2017,Q2,NEBRASKA,EGGS,DOZEN,101233200.0,-9.34351123162838
2017,Q2,NEBRASKA,EGGS,EGGS,1214800000.0,-9.343283582089553
2017,Q2,NEBRASKA,POTATOES,CWT,6733250.000000001,23.342187213775457
2017,Q2,NEBRASKA,RED MEAT,LB,1964900000.0,1.4298988230435679
2017,Q2,NEBRASKA,WHEAT,BU,82682500.0,-28.034902191178713
2017,Q2,NEBRASKA,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q2,NEVADA,RED MEAT,LB,400000.0,33.33333333333333
2017,Q2,NEVADA,WHEAT,BU,739999.9999999999,127.34254992319505
2017,Q2,NEVADA,WHEAT,PCT BY TYPE,50.0,1.4210854715202007e-14
2017,Q2,NEW HAMPSHIRE,RED MEAT,LB,6000000.0,5.263157894736842
2017,Q2,NEW JERSEY,CHEESE,LB,14295000.0,4.115076474872542
2017,Q2,NEW JERSEY,CHICKENS,LB,1215000.0,11.365719523373052
2017,Q2,NEW JERSEY,POTATOES,CWT,418999.9999999999,0.0
2017,Q2,NEW JERSEY,RED MEAT,LB,10300000.0,11.956521739130435
2017,Q2,NEW JERSEY,TOMATOES,CWT,732474.9999999999,48.27429149797572
2017,Q2,NEW JERSEY,TOMATOES,TONS,5361.999999999999,0.0
2017,Q2,NEW JERSEY,WHEAT,BU,544000.0,-19.047619047619047
2017,Q2,NEW JERSEY,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q2,NEW MEXICO,CHEESE,LB,196267000.0,1.43102254286866
2017,Q2,NEW MEXICO,MILK,LB,2128000000.0,8.020304568527918
2017,Q2,NEW MEXICO,MILK,LB / HEAD,6455.0,1.6535433070866141
2017,Q2,NEW MEXICO,RED MEAT,LB,600000.0,-14.285714285714285
2017,Q2,NEW MEXICO,WHEAT,BU,2025000.0,-41.55844155844156
2017,Q2,NEW MEXICO,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q2,NEW YORK,BUTTER,LB,6630000.0,-14.704747201852566
2017,Q2,NEW YORK,CHEESE,LB,433425000.0,0.66541248606466
2017,Q2,NEW YORK,CHICKENS,LB,19378000.0,1.1166771029012732
2017,Q2,NEW YORK,EGGS,DOZEN,35583300.0,3.2399482397451447
2017,Q2,NEW YORK,EGGS,EGGS,427000000.0,3.239845261121857
2017,Q2,NEW YORK,MILK,LB,3895231000.0,2.2406568211734537
2017,Q2,NEW YORK,MILK,LB / HEAD,6185.0,1.8106995884773662
2017,Q2,NEW YORK,POTATOES,CWT,2930250.0,12.528801843317972
2017,Q2,NEW YORK,RED MEAT,LB,11100000.0,6.730769230769231
2017,Q2,NEW YORK,WHEAT,BU,4187499.999999999,-1.5863689776733259
2017,Q2,NEW YORK,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q2,NORTH CAROLINA,CHICKENS,LB,1191553000.0,-0.8071598810904317
2017,Q2,NORTH CAROLINA,EGGS,DOZEN,163867000.0,9.86695308896255
2017,Q2,NORTH CAROLINA,EGGS,EGGS,1966400000.0,9.867024248519387
2017,Q2,NORTH CAROLINA,POTATOES,CWT,2512750.0000000005,13.391245487364642
2017,Q2,NORTH CAROLINA,RED MEAT,LB,617000000.0,1.7983831050981687
2017,Q2,NORTH CAROLINA,TOMATOES,CWT,528000.0,-33.206831119544596
2017,Q2,NORTH CAROLINA,TURKEYS,LB,150748000.0,-10.242868455680526
2017,Q2,NORTH CAROLINA,WHEAT,BU,31987500.0,16.339334424440807
2017,Q2,NORTH CAROLINA,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q2,NORTH DAKOTA,CANOLA,LB,1180950000.0,-9.756423727194575
2017,Q2,NORTH DAKOTA,POTATOES,CWT,18500000.000000004,17.38578680203048
2017,Q2,NORTH DAKOTA,POTATOES,PCT BY GRADE,290.49999999999994,201.81818181818176
2017,Q2,NORTH DAKOTA,RED MEAT,LB,2100000.0,-8.695652173913043
2017,Q2,NORTH DAKOTA,WHEAT,BU,229794000.0,-32.34766787666817
2017,Q2,NORTH DAKOTA,WHEAT,PCT BY TYPE,50.0,0.0
2017,Q2,OHIO,CHEESE,LB,106849000.0,2.0944609534001546
2017,Q2,OHIO,CHICKENS,LB,96671000.0,13.894059709229717
2017,Q2,OHIO,EGGS,DOZEN,198908400.0,-5.600111623509847
2017,Q2,OHIO,EGGS,EGGS,2386900000.0,-5.600158196559224
2017,Q2,OHIO,MILK,LB,1467000000.0,2.515723270440252
2017,Q2,OHIO,MILK,LB / HEAD,5555.0,3.2527881040892193
2017,Q2,OHIO,RED MEAT,LB,63700000.0,0.7911392405063291
2017,Q2,OHIO,TOMATOES,CWT,1509875.0000000002,-4.060300868929759
2017,Q2,OHIO,TOMATOES,TONS,25568.75,-63.10345822781157
2017,Q2,OHIO,TURKEYS,LB,55217000.0,8.130813668853422
2017,Q2,OHIO,WHEAT,BU,49534999.99999999,-22.510754790770456
2017,Q2,OHIO,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q2,OKLAHOMA,CANOLA,LB,89950000.0,66.96055684454754
2017,Q2,OKLAHOMA,CHICKENS,LB,193953000.0,4.778291591935519
2017,Q2,OKLAHOMA,RED MEAT,LB,292400000.0,8.779761904761903
2017,Q2,OKLAHOMA,WHEAT,BU,139225000.00000003,-26.540034296266967
2017,Q2,OKLAHOMA,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q2,OREGON,CANOLA,LB,6210000.0,34.99999999999997
2017,Q2,OREGON,CHEESE,LB,148325000.0,2.539906395393049
2017,Q2,OREGON,EGGS,DOZEN,30066600.0,-2.7499611861512188
2017,Q2,OREGON,EGGS,EGGS,360800000.0,-2.7493261455525606
2017,Q2,OREGON,MILK,LB,652000000.0,-2.976190476190476
2017,Q2,OREGON,MILK,LB / HEAD,5255.0,-1.683816651075772
2017,Q2,OREGON,POTATOES,CWT,17820000.0,-6.368221941992434
2017,Q2,OREGON,POTATOES,PCT BY GRADE,194.0,0.12903225806451613
2017,Q2,OREGON,RED MEAT,LB,17000000.0,-8.60215053763441
2017,Q2,OREGON,WHEAT,BU,68162000.0,5.207348554714771
2017,Q2,OREGON,WHEAT,PCT BY TYPE,49.99999999999999,-1.4210854715202004e-14
2017,Q2,PENNSYLVANIA,BUTTER,LB,24694000.0,-0.8830376495143294
2017,Q2,PENNSYLVANIA,CHEESE,LB,225457000.0,-0.26894919602769113
2017,Q2,PENNSYLVANIA,CHICKENS,LB,110072000.0,4.30300101392008
2017,Q2,PENNSYLVANIA,EGGS,DOZEN,344450000.0,-0.41919629950852844
2017,Q2,PENNSYLVANIA,EGGS,EGGS,4133400000.0,-0.41919629950852844
2017,Q2,PENNSYLVANIA,MILK,LB,2872818000.0,1.1574511777860643
2017,Q2,PENNSYLVANIA,MILK,LB / HEAD,5370.0,2.091254752851711
2017,Q2,PENNSYLVANIA,RED MEAT,LB,369600000.0,6.820809248554912
2017,Q2,PENNSYLVANIA,TURKEYS,LB,54202000.0,11.966783036212275
2017,Q2,PENNSYLVANIA,WHEAT,BU,5400000.0,5.88235294117647
2017,Q2,PENNSYLVANIA,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q2,SOUTH CAROLINA,CHICKENS,LB,401323000.0,-1.1290791464033545
2017,Q2,SOUTH CAROLINA,EGGS,DOZEN,42250000.0,-14.847047157604512
2017,Q2,SOUTH CAROLINA,EGGS,EGGS,507000000.0,-14.847161572052403
2017,Q2,SOUTH CAROLINA,RED MEAT,LB,29300000.0,-32.175925925925924
2017,Q2,SOUTH CAROLINA,TOMATOES,CWT,776475.0,12.045454545454545
2017,Q2,SOUTH CAROLINA,WHEAT,BU,1837500.0,70.93023255813958
2017,Q2,SOUTH CAROLINA,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q2,SOUTH DAKOTA,CHEESE,LB,71410000.0,6.149569663906767
2017,Q2,SOUTH DAKOTA,EGGS,DOZEN,33183000.0,37.87873751391959
2017,Q2,SOUTH DAKOTA,EGGS,EGGS,398200000.0,37.880886426592795
2017,Q2,SOUTH DAKOTA,MILK,LB,658000000.0,3.296703296703297
2017,Q2,SOUTH DAKOTA,MILK,LB / HEAD,5610.0,0.6278026905829596
2017,Q2,SOUTH DAKOTA,RED MEAT,LB,358500000.0,12.664990571967316
2017,Q2,SOUTH DAKOTA,WHEAT,BU,70181500.0,-48.2649063252135
2017,Q2,SOUTH DAKOTA,WHEAT,PCT BY TYPE,50.0,0.0
2017,Q2,TENNESSEE,CHICKENS,LB,293176000.0,1.1234172303298506
2017,Q2,TENNESSEE,RED MEAT,LB,61700000.0,9.397163120567376
2017,Q2,TENNESSEE,TOMATOES,CWT,639000.0,5.970149253731343
2017,Q2,TENNESSEE,WHEAT,BU,30652500.000000007,-22.70692807161317
2017,Q2,TENNESSEE,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q2,TEXAS,CHICKENS,LB,770563000.0,4.56421794259412
2017,Q2,TEXAS,EGGS,DOZEN,119725000.0,4.335602906843492
2017,Q2,TEXAS,EGGS,EGGS,1436700000.0,4.335511982570806
2017,Q2,TEXAS,MILK,LB,3106000000.0,14.149209849320101
2017,Q2,TEXAS,MILK,LB / HEAD,6060.0,4.66321243523316
2017,Q2,TEXAS,POTATOES,CWT,6519750.0,10.317258883248732
2017,Q2,TEXAS,RED MEAT,LB,1148700000.0,2.452729218694256
2017,Q2,TEXAS,RICE,CWT,17363250.0,-25.34744988445209
2017,Q2,TEXAS,TURKEYS,LB,19456000.0,-3.3482364629905614
2017,Q2,TEXAS,WHEAT,BU,120612499.99999997,-23.759481668773724
2017,Q2,TEXAS,WHEAT,PCT BY TYPE,24.999999999999996,-1.4210854715202004e-14
2017,Q2,UTAH,EGGS,DOZEN,62483400.0,19.814765100671142
2017,Q2,UTAH,EGGS,EGGS,749800000.0,19.814637264301695
2017,Q2,UTAH,MILK,LB,566000000.0,6.390977443609022
2017,Q2,UTAH,MILK,LB / HEAD,5940.0,1.1063829787234043
2017,Q2,UTAH,RED MEAT,LB,127000000.0,7.718405428329092
2017,Q2,UTAH,WHEAT,BU,3120000.0,-13.140311804008887
2017,Q2,UTAH,WHEAT,PCT BY TYPE,49.99999999999999,-1.4210854715202004e-14
2017,Q2,VERMONT,CHEESE,LB,61344000.0,11.70311561083089
2017,Q2,VERMONT,MILK,LB,698000000.0,0.5763688760806917
2017,Q2,VERMONT,MILK,LB / HEAD,5415.0,2.1698113207547167
2017,Q2,VIRGINIA,CHICKENS,LB,361520000.0,1.4955375316190942
2017,Q2,VIRGINIA,EGGS,DOZEN,31016800.0,-2.6166240714344022
2017,Q2,VIRGINIA,EGGS,EGGS,372200000.0,-2.6164311878597593
2017,Q2,VIRGINIA,MILK,LB,449000000.0,0.672645739910314
2017,Q2,VIRGINIA,MILK,LB / HEAD,5165.0,4.133064516129032
2017,Q2,VIRGINIA,POTATOES,CWT,842500.0000000001,-6.284760845383734
2017,Q2,VIRGINIA,RED MEAT,LB,120000000.0,-1.1532125205930808
2017,Q2,VIRGINIA,TOMATOES,CWT,348000.0,-7.936507936507936
2017,Q2,VIRGINIA,TURKEYS,LB,146346000.0,-4.365271261092886
2017,Q2,VIRGINIA,WHEAT,BU,11104999.999999998,-28.134606050800855
2017,Q2,VIRGINIA,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q2,WASHINGTON,CANOLA,LB,44780000.0,25.610098176718065
2017,Q2,WASHINGTON,CHICKENS,LB,55869000.0,-4.304408893151999
2017,Q2,WASHINGTON,EGGS,DOZEN,44741700.0,10.428071457131152
2017,Q2,WASHINGTON,EGGS,EGGS,536900000.0,10.427807486631016
2017,Q2,WASHINGTON,MILK,LB,1664000000.0,-0.9523809523809524
2017,Q2,WASHINGTON,MILK,LB / HEAD,6095.0,-0.08196721311475409
2017,Q2,WASHINGTON,POTATOES,CWT,74360000.0,-6.382978723404273
2017,Q2,WASHINGTON,POTATOES,PCT BY GRADE,96.0,-0.5181347150259068
2017,Q2,WASHINGTON,RED MEAT,LB,222300000.0,1.183431952662722
2017,Q2,WASHINGTON,WHEAT,BU,195167500.00000003,-4.118152788012758
2017,Q2,WASHINGTON,WHEAT,PCT BY TYPE,50.0,0.0
2017,Q2,WEST VIRGINIA,CHICKENS,LB,75927000.0,-0.30200769463082844
2017,Q2,WEST VIRGINIA,RED MEAT,LB,1400000.0,7.6923076923076925
2017,Q2,WEST VIRGINIA,WHEAT,BU,138000.0,13.114754098360681
2017,Q2,WEST VIRGINIA,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q2,WISCONSIN,CHEESE,LB,2105030000.0,3.748597812094006
2017,Q2,WISCONSIN,CHICKENS,LB,40017000.0,-1.1511004619222882
2017,Q2,WISCONSIN,EGGS,DOZEN,38991600.0,16.24847950008348
2017,Q2,WISCONSIN,EGGS,EGGS,467900000.0,16.248447204968944
2017,Q2,WISCONSIN,MILK,LB,7697000000.0,0.07801326225458328
2017,Q2,WISCONSIN,MILK,LB / HEAD,6020.0,0.0831255195344971
2017,Q2,WISCONSIN,POTATOES,CWT,21993750.0,1.6288338242938831
2017,Q2,WISCONSIN,POTATOES,PCT BY GRADE,292.25000000000006,1.9450271637573316e-14
2017,Q2,WISCONSIN,RED MEAT,LB,307600000.0,22.257551669316374
2017,Q2,WISCONSIN,TURKEYS,LB,58414000.0,0.0
2017,Q2,WISCONSIN,WHEAT,BU,20172500.000000004,-34.08218282820029
2017,Q2,WISCONSIN,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q2,WYOMING,RED MEAT,LB,900000.0,-10.0
2017,Q2,WYOMING,WHEAT,BU,1470000.0,-30.82352941176472
2017,Q2,WYOMING,WHEAT,PCT BY TYPE,25.0,1.4210854715202007e-14
2017,Q3,ALABAMA,CHICKENS,LB,1136477000.0,0.14698508735831317
2017,Q3,ALABAMA,EGGS,DOZEN,87716600.0,0.20952050193526572
2017,Q3,ALABAMA,EGGS,EGGS,1052600000.0,0.20944402132520942
2017,Q3,ALABAMA,RED MEAT,LB,3200000.0,33.33333333333333
2017,Q3,ALABAMA,WHEAT,BU,3849999.999999999,-35.29411764705883
2017,Q3,ALABAMA,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q3,ALASKA,POTATOES,CWT,103749.99999999999,-12.631578947368432
2017,Q3,ALASKA,RED MEAT,LB,300000.0,50.0
2017,Q3,ARIZONA,MILK,LB,1162000000.0,4.873646209386282
2017,Q3,ARIZONA,MILK,LB / HEAD,5560.0,0.7246376811594203
2017,Q3,ARIZONA,RED MEAT,LB,108800000.0,-10.892710892710893
2017,Q3,ARIZONA,WHEAT,BU,14710999.999999998,-1.698935868094431
2017,Q3,ARIZONA,WHEAT,PCT BY TYPE,25.0,1.4210854715202007e-14
2017,Q3,ARKANSAS,CHICKENS,LB,1237422000.0,8.532936889052612
2017,Q3,ARKANSAS,EGGS,DOZEN,145900200.0,3.109536240938175
2017,Q3,ARKANSAS,EGGS,EGGS,1750800000.0,3.109540636042403
2017,Q3,ARKANSAS,RED MEAT,LB,1200000.0,0.0
2017,Q3,ARKANSAS,RICE,CWT,121849500.0,-26.1037856424858
2017,Q3,ARKANSAS,TURKEYS,LB,145380000.0,0.015135045886707303
2017,Q3,ARKANSAS,WHEAT,BU,9987499.999999998,-9.204545454545471
2017,Q3,ARKANSAS,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q3,CALIFORNIA,BUTTER,LB,112935000.0,-7.15559976652225
2017,Q3,CALIFORNIA,CHEESE,LB,1714773000.0,-1.5559660963237336
2017,Q3,CALIFORNIA,CHICKENS,LB,293361000.0,-4.028461601374008
2017,Q3,CALIFORNIA,EGGS,DOZEN,81250000.0,12.443829982161219
2017,Q3,CALIFORNIA,EGGS,EGGS,975000000.0,12.443778110944528
2017,Q3,CALIFORNIA,MILK,LB,9914774000.0,-1.5120602547354507
2017,Q3,CALIFORNIA,MILK,LB / HEAD,5560.0,-0.6255585344057194
2017,Q3,CALIFORNIA,POTATOES,CWT,12791500.000000002,15.272489692928145
2017,Q3,CALIFORNIA,RED MEAT,LB,347900000.0,5.970149253731343
2017,Q3,CALIFORNIA,RICE,CWT,59298500.0,-18.80115707854785
2017,Q3,CALIFORNIA,TOMATOES,CWT,112674699.99999999,-14.8582803140372
2017,Q3,CALIFORNIA,TOMATOES,TONS,7833669.500000001,-17.15033459604904
2017,Q3,CALIFORNIA,TURKEYS,LB,56486000.0,-13.834185035466401
2017,Q3,CALIFORNIA,WHEAT,BU,20889500.0,-24.435923638303848
2017,Q3,CALIFORNIA,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q3,COLORADO,CHEESE,LB,4109000.0,-6.187214611872146
2017,Q3,COLORADO,CHEESE,PLANTS,3.0,0.0
2017,Q3,COLORADO,EGGS,DOZEN,29291700.0,8.287646165050518
2017,Q3,COLORADO,EGGS,EGGS,351500000.0,8.287122612446089
2017,Q3,COLORADO,MILK,LB,1069000000.0,6.580259222333002
2017,Q3,COLORADO,MILK,LB / HEAD,6520.0,0.07674597083653108
2017,Q3,COLORADO,POTATOES,CWT,15991750.0,-3.6873644904842204
2017,Q3,COLORADO,RED MEAT,LB,570600000.0,-3.7611738910440207
2017,Q3,COLORADO,WHEAT,BU,124336500.0,-11.333880054196696
2017,Q3,COLORADO,WHEAT,PCT BY TYPE,50.0,0.0
2017,Q3,DELAWARE,CHICKENS,LB,522857000.0,-1.045832284536028
2017,Q3,DELAWARE,WHEAT,BU,2190000.0,0.5740528128587615
2017,Q3,DELAWARE,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q3,FLORIDA,CHICKENS,LB,72667000.0,0.11021257249920785
2017,Q3,FLORIDA,EGGS,DOZEN,80400000.0,-17.127584351543963
2017,Q3,FLORIDA,EGGS,EGGS,964800000.0,-17.127641298745917
2017,Q3,FLORIDA,MILK,LB,569000000.0,1.0657193605683837
2017,Q3,FLORIDA,MILK,LB / HEAD,4600.0,-1.7094017094017095
2017,Q3,FLORIDA,POTATOES,CWT,5099499.999999999,17.812175118401246
2017,Q3,FLORIDA,RED MEAT,LB,6600000.0,-15.384615384615385
2017,Q3,FLORIDA,TOMATOES,CWT,6197100.0,13.5
2017,Q3,FLORIDA,WHEAT,BU,184999.99999999997,-17.77777777777779
2017,Q3,FLORIDA,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q3,GEORGIA,CHICKENS,LB,1408431000.0,-1.6181928294066
2017,Q3,GEORGIA,EGGS,DOZEN,208300000.0,-3.557492328121209
2017,Q3,GEORGIA,EGGS,EGGS,2499600000.0,-3.5573732541091134
2017,Q3,GEORGIA,RED MEAT,LB,36300000.0,-3.4574468085106385
2017,Q3,GEORGIA,WHEAT,BU,1645000.0000000005,-34.98023715415019
2017,Q3,GEORGIA,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q3,HAWAII,RED MEAT,LB,2200000.0,4.761904761904762
2017,Q3,IDAHO,CANOLA,LB,17997500.0,-16.387921022067363
2017,Q3,IDAHO,CHEESE,LB,635192000.0,-7.252826838613213
2017,Q3,IDAHO,MILK,LB,3818000000.0,0.13113034356150013
2017,Q3,IDAHO,MILK,LB / HEAD,6340.0,-0.3927729772191673
2017,Q3,IDAHO,POTATOES,CWT,100256250.0,-4.051823140970428
2017,Q3,IDAHO,POTATOES,PCT BY GRADE,96.0,-1.030927835051532
2017,Q3,IDAHO,RED MEAT,LB,48600000.0,254.74452554744525
2017,Q3,IDAHO,WHEAT,BU,142780249.99999997,-7.7102943434033495
2017,Q3,IDAHO,WHEAT,PCT BY TYPE,49.99999999999999,-1.4210854715202004e-14
2017,Q3,ILLINOIS,CHEESE,LB,42705000.0,4.006332196785192
2017,Q3,ILLINOIS,EGGS,DOZEN,61433400.0,-6.683254042033503
2017,Q3,ILLINOIS,EGGS,EGGS,737200000.0,-6.6835443037974684
2017,Q3,ILLINOIS,MILK,LB,462000000.0,1.0940919037199124
2017,Q3,ILLINOIS,MILK,LB / HEAD,4965.0,2.1604938271604937
2017,Q3,ILLINOIS,POTATOES,CWT,2325499.9999999995,7.824272632433038
2017,Q3,ILLINOIS,RED MEAT,LB,841000000.0,2.3487890957770476
2017,Q3,ILLINOIS,WHEAT,BU,52537500.0,-3.724573941726223
2017,Q3,ILLINOIS,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q3,INDIANA,CHICKENS,LB,56281000.0,-2.563969391641564
2017,Q3,INDIANA,EGGS,DOZEN,416483600.0,10.536610689324423
2017,Q3,INDIANA,EGGS,EGGS,4997800000.0,10.536559472729685
2017,Q3,INDIANA,MILK,LB,1034000000.0,1.3725490196078431
2017,Q3,INDIANA,MILK,LB / HEAD,5530.0,-0.2705139765554554
2017,Q3,INDIANA,RED MEAT,LB,473500000.0,5.83370585605722
2017,Q3,INDIANA,TOMATOES,CWT,2309050.0,-11.411854977939766
2017,Q3,INDIANA,TOMATOES,TONS,57122.25,-53.15160337898794
2017,Q3,INDIANA,TURKEYS,LB,188617000.0,5.051602087475702
2017,Q3,INDIANA,WHEAT,BU,28250000.000000004,-20.42253521126761
2017,Q3,INDIANA,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q3,IOWA,CHEESE,LB,122107000.0,-5.2633620656213385
2017,Q3,IOWA,CHICKENS,LB,24141000.0,0.0
2017,Q3,IOWA,EGGS,DOZEN,672066600.0,5.6292948905949265
2017,Q3,IOWA,EGGS,EGGS,8064800000.0,5.629338572364113
2017,Q3,IOWA,MILK,LB,1294000000.0,3.6028823058446755
2017,Q3,IOWA,MILK,LB / HEAD,5930.0,1.6281062553556127
2017,Q3,IOWA,RED MEAT,LB,1767100000.0,2.280488510736818
2017,Q3,IOWA,TURKEYS,LB,113938000.0,2.0081471865347598
2017,Q3,IOWA,WHEAT,BU,272000.00000000006,-49.206349206349195
2017,Q3,IOWA,WHEAT,PCT BY TYPE,24.999999999999996,-1.4210854715202004e-14
2017,Q3,KANSAS,CANOLA,LB,31959999.999999996,39.50240069838497
2017,Q3,KANSAS,MILK,LB,868000000.0,5.724725943970768
2017,Q3,KANSAS,MILK,LB / HEAD,5720.0,1.7793594306049825
2017,Q3,KANSAS,POTATOES,CWT,1111500.0,17.61904761904762
2017,Q3,KANSAS,RED MEAT,LB,1503900000.0,8.883579496090356
2017,Q3,KANSAS,WHEAT,BU,560700000.0,-26.794398929399094
2017,Q3,KANSAS,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q3,KENTUCKY,CHICKENS,LB,347611000.0,0.14491167014301023
2017,Q3,KENTUCKY,RED MEAT,LB,134400000.0,0.2985074626865672
2017,Q3,KENTUCKY,WHEAT,BU,37279999.99999999,-19.193670748889158
2017,Q3,KENTUCKY,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q3,LOUISIANA,CHICKENS,LB,228142000.0,3.2162618251573294
2017,Q3,LOUISIANA,RED MEAT,LB,900000.0,-25.0
2017,Q3,LOUISIANA,RICE,CWT,40785250.0,-8.955398799026735
2017,Q3,LOUISIANA,WHEAT,BU,299000.00000000006,-33.55555555555554
2017,Q3,LOUISIANA,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q3,MAINE,POTATOES,CWT,11400000.0,1.976921012612918
2017,Q3,MAINE,POTATOES,PCT BY GRADE,195.0,-0.6369426751592357
2017,Q3,MARYLAND,CHICKENS,LB,139767000.0,-2.9314942911909325
2017,Q3,MARYLAND,EGGS,DOZEN,35150000.0,6.892839548221899
2017,Q3,MARYLAND,EGGS,EGGS,421800000.0,6.893056259503294
2017,Q3,MARYLAND,POTATOES,CWT,675249.9999999999,0.0
2017,Q3,MARYLAND,RED MEAT,LB,9000000.0,-1.098901098901099
2017,Q3,MARYLAND,WHEAT,BU,24500000.0,-4.4927394990741645
2017,Q3,MARYLAND,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q3,MICHIGAN,EGGS,DOZEN,89066800.0,10.219729632067953
2017,Q3,MICHIGAN,EGGS,EGGS,1068800000.0,10.219655563576364
2017,Q3,MICHIGAN,MILK,LB,2816000000.0,3.074670571010249
2017,Q3,MICHIGAN,MILK,LB / HEAD,6585.0,1.5420200462606015
2017,Q3,MICHIGAN,POTATOES,CWT,13807500.0,6.24218524574395
2017,Q3,MICHIGAN,RED MEAT,LB,135300000.0,10.0
2017,Q3,MICHIGAN,TOMATOES,CWT,1641649.9999999995,-2.4554731947890307
2017,Q3,MICHIGAN,TOMATOES,TONS,33264.0,-48.34963064178658
2017,Q3,MICHIGAN,WHEAT,BU,51417500.0,-28.56200069468567
2017,Q3,MICHIGAN,WHEAT,PCT BY TYPE,25.0,0.0
2017,Q3,MINNESOTA,CANOLA,LB,34758750.0,54.22628951747088
2017,Q3,MINNESOTA,CHEESE,LB,492694000.0,75.34779931739158
2017,Q3,MINNESOTA,CHICKENS,LB,68117000.0,7.82783511682391
2017,Q3,MINNESOTA,EGGS,DOZEN,125800400.0,1.8214488061513556
2017,Q3,MINNESOTA,EGGS,EGGS,1509600000.0,1.8211250505868068
2017,Q3,MINNESOTA,MILK,LB,2473000000.0,3.4295273943956506
2017,Q3,MINNESOTA,MILK,LB / HEAD,5405.0,4.343629343629344
2017,Q3,MINNESOTA,POTATOES,CWT,13934750.0,7.10799385088395
2017,Q3,MINNESOTA,POTATOES,PCT BY GRADE,194.25,-0.25673940949935814
2017,Q3,MINNESOTA,RED MEAT,LB,701100000.0,11.48036253776435
2017,Q3,MINNESOTA,TURKEYS,LB,234983000.0,-5.326285339016853
2017,Q3,MINNESOTA,WHEAT,BU,76702500.0,-2.817811508175328
2017,Q3,MINNESOTA,WHEAT,PCT BY TYPE,50.0,0.0
2017,Q3,MISSISSIPPI,CHICKENS,LB,901329000.0,1.6160181286253024
2017,Q3,MISSISSIPPI,EGGS,DOZEN,59550400.0,1.8537079289714127
2017,Q3,MISSISSIPPI,EGGS,EGGS,714600000.0,1.8529076396807298
